SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON_TYPE,SEASON_YEAR
22000,977,0020000049,"Nov 05, 2000",LAL vs. LAC,W,41,6,14,0.429,2,4,0.5,7,7,1.0,0,5,5,6,0,0,2,2,21,14,0,Kobe Bryant,Regular Season,2000-01
22000,977,0020000047,"Nov 04, 2000",LAL @ VAN,W,40,9,20,0.45,1,1,1.0,3,4,0.75,2,3,5,2,5,2,6,3,22,9,0,Kobe Bryant,Regular Season,2000-01
22000,977,0020000019,"Nov 01, 2000",LAL vs. UTA,L,37,9,21,0.429,1,2,0.5,12,13,0.923,1,3,4,5,0,1,2,3,31,7,0,Kobe Bryant,Regular Season,2000-01
22000,977,0020000012,"Oct 31, 2000",LAL @ POR,W,35,4,11,0.364,0,1,0.0,6,6,1.0,0,2,2,2,1,1,7,4,14,8,0,Kobe Bryant,Regular Season,2000-01
42000,977,0040000087,"Jun 15, 2001",LAL @ PHI,W,44,7,18,0.389,2,3,0.667,10,11,0.909,2,10,12,6,1,1,3,3,26,14,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000086,"Jun 13, 2001",LAL @ PHI,W,43,6,13,0.462,0,2,0.0,7,12,0.583,2,8,10,9,1,1,4,2,19,7,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000085,"Jun 10, 2001",LAL @ PHI,W,48,13,30,0.433,0,2,0.0,6,6,1.0,0,6,6,3,2,0,3,2,32,5,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000084,"Jun 08, 2001",LAL vs. PHI,W,47,11,23,0.478,1,2,0.5,8,8,1.0,1,7,8,6,2,2,2,4,31,11,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000083,"Jun 06, 2001",LAL vs. PHI,L,52,7,22,0.318,0,0,,1,1,1.0,0,3,3,5,1,3,6,4,15,-6,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000072,"May 27, 2001",LAL vs. SAS,W,34,10,19,0.526,1,4,0.25,3,3,1.0,0,2,2,11,2,1,2,4,24,23,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000071,"May 25, 2001",LAL vs. SAS,W,40,14,27,0.519,2,4,0.5,6,9,0.667,5,4,9,8,1,0,3,1,36,28,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000070,"May 21, 2001",LAL @ SAS,W,47,11,24,0.458,1,4,0.25,5,6,0.833,1,6,7,6,2,1,2,4,28,5,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000069,"May 19, 2001",LAL @ SAS,W,47,19,35,0.543,1,2,0.5,6,8,0.75,1,9,10,3,1,1,4,4,45,17,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000051,"May 13, 2001",LAL @ SAC,W,48,15,29,0.517,1,1,1.0,17,19,0.895,9,7,16,3,2,1,2,2,48,6,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000050,"May 11, 2001",LAL @ SAC,W,39,10,22,0.455,0,1,0.0,16,19,0.842,0,7,7,4,2,0,5,4,36,28,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000049,"May 08, 2001",LAL vs. SAC,W,47,9,19,0.474,0,2,0.0,9,10,0.9,1,8,9,5,1,1,4,4,27,10,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000043,"May 06, 2001",LAL vs. SAC,W,39,10,23,0.435,0,1,0.0,9,11,0.818,3,1,4,5,0,0,5,4,29,-1,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000022,"Apr 29, 2001",LAL @ POR,W,43,9,23,0.391,0,2,0.0,4,6,0.667,1,3,4,9,2,0,3,4,22,16,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000015,"Apr 26, 2001",LAL vs. POR,W,35,8,11,0.727,1,2,0.5,8,10,0.8,2,1,3,7,3,0,3,3,25,24,0,Kobe Bryant,Playoffs,2000-01
42000,977,0040000005,"Apr 22, 2001",LAL vs. POR,W,41,9,20,0.45,1,2,0.5,9,12,0.75,1,5,6,7,2,0,0,4,28,26,0,Kobe Bryant,Playoffs,2000-01
22001,977,0020101188,"Apr 17, 2002",LAL vs. SAC,W,29,9,17,0.529,0,4,0.0,3,3,1.0,0,4,4,5,1,0,2,1,21,13,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101164,"Apr 15, 2002",LAL vs. SEA,W,31,7,16,0.438,1,3,0.333,4,4,1.0,1,4,5,4,2,0,3,4,19,20,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101159,"Apr 14, 2002",LAL @ POR,L,51,6,15,0.4,0,2,0.0,11,14,0.786,0,7,7,9,3,2,6,4,23,-4,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101136,"Apr 11, 2002",LAL vs. MIN,W,38,9,20,0.45,0,1,0.0,10,10,1.0,1,2,3,2,0,0,2,5,28,16,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101121,"Apr 09, 2002",LAL vs. UTA,W,34,8,16,0.5,0,0,0.0,6,7,0.857,0,4,4,5,1,2,4,3,22,27,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101100,"Apr 07, 2002",LAL @ MIA,W,38,8,12,0.667,0,0,0.0,3,3,1.0,2,9,11,4,0,0,2,2,19,2,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101084,"Apr 05, 2002",LAL @ BOS,L,38,5,25,0.2,0,2,0.0,16,18,0.889,0,6,6,2,1,1,2,4,26,-13,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101069,"Apr 03, 2002",LAL @ NJN,L,44,14,30,0.467,0,1,0.0,5,5,1.0,2,2,4,3,1,0,3,1,33,0,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101057,"Apr 02, 2002",LAL @ WAS,W,33,6,13,0.462,0,0,0.0,2,2,1.0,0,2,2,6,1,0,4,3,14,25,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101055,"Mar 31, 2002",LAL vs. SAS,W,47,11,24,0.458,0,0,0.0,9,9,1.0,2,7,9,3,1,1,6,4,31,0,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101040,"Mar 29, 2002",LAL vs. POR,W,41,12,26,0.462,0,1,0.0,10,11,0.909,0,7,7,6,2,0,0,3,34,24,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101022,"Mar 27, 2002",LAL @ PHX,L,40,9,20,0.45,0,1,0.0,18,20,0.9,3,1,4,3,0,0,5,1,36,-3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101016,"Mar 26, 2002",LAL vs. CLE,W,31,7,10,0.7,1,2,0.5,2,3,0.667,2,5,7,3,0,0,0,2,17,10,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020101000,"Mar 24, 2002",LAL @ SAC,W,38,12,21,0.571,0,1,0.0,5,8,0.625,0,4,4,4,2,0,5,3,29,-10,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100986,"Mar 22, 2002",LAL vs. DET,W,36,8,17,0.471,0,0,0.0,2,2,1.0,2,5,7,7,4,0,2,4,18,3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100970,"Mar 20, 2002",LAL @ SAS,L,28,9,16,0.563,0,0,0.0,2,4,0.5,1,0,1,0,0,0,7,3,20,-18,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100962,"Mar 19, 2002",LAL @ DAL,L,35,4,18,0.222,0,2,0.0,4,7,0.571,0,8,8,3,0,0,1,5,12,-19,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100950,"Mar 17, 2002",LAL vs. DAL,W,41,5,14,0.357,1,1,1.0,3,3,1.0,0,9,9,11,1,0,1,1,14,10,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100934,"Mar 15, 2002",LAL vs. LAC,W,38,12,26,0.462,2,2,1.0,7,10,0.7,0,3,3,2,3,0,1,3,33,5,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100926,"Mar 14, 2002",LAL @ GSW,W,40,7,14,0.5,0,0,0.0,7,8,0.875,3,4,7,6,0,1,3,4,21,4,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100914,"Mar 12, 2002",LAL vs. CHH,W,31,8,17,0.471,0,1,0.0,7,10,0.7,1,6,7,4,4,0,1,1,23,21,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100898,"Mar 10, 2002",LAL vs. NYK,W,44,7,14,0.5,0,2,0.0,4,4,1.0,0,2,2,7,0,1,1,5,18,12,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100865,"Mar 06, 2002",LAL @ UTA,L,39,7,19,0.368,1,3,0.333,11,12,0.917,3,2,5,4,2,0,5,3,26,-12,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100830,"Mar 01, 2002",LAL vs. IND,W,37,8,17,0.471,0,1,0.0,9,12,0.75,0,3,3,3,1,1,5,2,25,10,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100816,"Feb 27, 2002",LAL @ MIN,L,42,8,25,0.32,0,0,0.0,4,4,1.0,1,4,5,11,0,0,2,4,20,-7,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100803,"Feb 26, 2002",LAL @ MIL,W,39,13,25,0.52,0,2,0.0,1,1,1.0,2,2,4,6,1,0,2,2,27,11,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100790,"Feb 24, 2002",LAL @ NYK,W,42,10,18,0.556,1,1,1.0,6,6,1.0,2,4,6,5,3,0,3,3,27,18,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100778,"Feb 22, 2002",LAL @ CHH,W,44,8,19,0.421,0,3,0.0,5,6,0.833,4,5,9,6,3,1,5,3,21,-1,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100768,"Feb 21, 2002",LAL @ CLE,W,40,13,24,0.542,0,1,0.0,6,11,0.545,1,5,6,6,2,0,2,3,32,7,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100758,"Feb 19, 2002",LAL vs. BOS,L,41,11,25,0.44,1,2,0.5,4,5,0.8,2,2,4,9,1,0,2,5,27,-4,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100741,"Feb 17, 2002",LAL @ POR,L,43,11,26,0.423,0,4,0.0,6,6,1.0,2,3,5,2,1,1,3,5,28,-2,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100730,"Feb 15, 2002",LAL vs. ATL,L,42,7,13,0.538,0,1,0.0,7,11,0.636,1,1,2,10,2,1,6,2,21,-11,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100720,"Feb 14, 2002",LAL @ SEA,W,42,8,21,0.381,0,0,0.0,7,10,0.7,4,3,7,10,2,1,1,2,23,9,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100707,"Feb 12, 2002",LAL vs. WAS,W,43,9,20,0.45,0,1,0.0,5,9,0.556,1,10,11,15,1,1,2,3,23,3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100691,"Feb 06, 2002",LAL vs. CHI,L,41,14,26,0.538,1,2,0.5,9,10,0.9,3,5,8,1,1,2,8,2,38,-7,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100668,"Feb 03, 2002",LAL @ DAL,W,40,11,25,0.44,0,2,0.0,2,2,1.0,2,8,10,6,2,1,2,5,24,8,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100653,"Feb 01, 2002",LAL @ MEM,W,37,5,13,0.385,0,2,0.0,3,4,0.75,1,3,4,6,2,0,3,2,13,15,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100639,"Jan 30, 2002",LAL @ ORL,W,45,9,23,0.391,0,1,0.0,5,8,0.625,2,6,8,4,1,0,2,1,23,17,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100628,"Jan 29, 2002",LAL @ ATL,W,27,13,20,0.65,0,1,0.0,6,6,1.0,3,1,4,2,0,0,2,3,32,18,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100622,"Jan 27, 2002",LAL @ PHI,L,37,8,17,0.471,0,0,0.0,4,5,0.8,1,1,2,3,1,1,1,4,20,-5,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100609,"Jan 25, 2002",LAL vs. SAS,W,40,9,19,0.474,0,0,0.0,9,9,1.0,0,3,3,6,0,0,3,4,27,6,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100595,"Jan 23, 2002",LAL @ LAC,L,39,11,25,0.44,0,2,0.0,5,6,0.833,0,2,2,4,1,1,0,3,27,6,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100588,"Jan 22, 2002",LAL vs. DEN,L,39,6,14,0.429,0,2,0.0,3,3,1.0,0,7,7,6,2,0,5,4,15,-12,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100558,"Jan 19, 2002",LAL @ SAS,W,38,11,25,0.44,1,2,0.5,5,7,0.714,2,5,7,5,2,1,1,1,28,12,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100542,"Jan 16, 2002",LAL vs. MIA,L,40,12,30,0.4,0,3,0.0,5,7,0.714,4,4,8,7,1,0,3,2,29,-4,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100525,"Jan 14, 2002",LAL vs. MEM,W,34,21,34,0.618,3,6,0.5,11,12,0.917,3,2,5,4,1,0,0,1,56,40,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100514,"Jan 12, 2002",LAL @ CHI,L,47,9,25,0.36,0,2,0.0,8,11,0.727,3,2,5,9,3,0,7,5,26,3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100506,"Jan 11, 2002",LAL @ MIN,L,38,9,27,0.333,0,2,0.0,5,6,0.833,1,2,3,5,0,0,2,3,23,-14,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100490,"Jan 09, 2002",LAL @ IND,W,35,11,22,0.5,1,1,1.0,8,14,0.571,2,6,8,4,3,0,3,2,31,23,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100482,"Jan 08, 2002",LAL @ DET,W,28,8,17,0.471,0,1,0.0,4,4,1.0,2,2,4,6,1,0,0,3,20,18,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100468,"Jan 06, 2002",LAL @ TOR,W,36,12,20,0.6,0,0,0.0,7,9,0.778,3,4,7,2,3,0,4,2,31,4,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100456,"Jan 04, 2002",LAL vs. PHX,W,30,7,15,0.467,0,1,0.0,4,5,0.8,0,3,3,6,0,1,3,3,18,17,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100440,"Jan 02, 2002",LAL @ DEN,W,36,11,22,0.5,0,0,0.0,6,7,0.857,3,5,8,3,3,0,3,2,28,3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100428,"Dec 30, 2001",LAL vs. HOU,W,31,7,17,0.412,0,2,0.0,2,2,1.0,0,2,2,11,0,0,1,2,16,10,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100413,"Dec 28, 2001",LAL vs. TOR,L,40,9,24,0.375,2,3,0.667,6,9,0.667,2,6,8,6,1,0,5,1,26,-10,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100399,"Dec 26, 2001",LAL @ GSW,L,41,17,28,0.607,3,7,0.429,2,2,1.0,0,2,2,5,1,0,3,3,39,-8,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100387,"Dec 25, 2001",LAL vs. PHI,W,42,6,19,0.316,0,2,0.0,0,0,0.0,0,11,11,9,0,0,3,1,12,11,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100367,"Dec 21, 2001",LAL @ MEM,L,37,15,23,0.652,1,4,0.25,5,5,1.0,0,4,4,6,0,0,3,3,36,-11,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100360,"Dec 20, 2001",LAL @ HOU,W,42,9,26,0.346,1,1,1.0,8,8,1.0,2,3,5,5,1,1,2,3,27,5,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100336,"Dec 16, 2001",LAL vs. GSW,W,32,10,12,0.833,0,1,0.0,8,9,0.889,0,5,5,3,2,1,1,2,28,13,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100320,"Dec 14, 2001",LAL vs. LAC,W,38,9,18,0.5,0,1,0.0,7,7,1.0,0,4,4,7,3,2,3,3,25,18,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100301,"Dec 11, 2001",LAL vs. SEA,L,38,7,23,0.304,0,3,0.0,2,3,0.667,1,2,3,1,0,0,1,5,16,-14,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100271,"Dec 07, 2001",LAL @ SAC,L,41,9,23,0.391,0,4,0.0,5,5,1.0,2,4,6,3,0,0,2,3,23,-7,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100259,"Dec 05, 2001",LAL vs. DAL,W,42,9,23,0.391,0,2,0.0,1,2,0.5,2,7,9,5,3,0,4,1,19,6,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100235,"Dec 01, 2001",LAL vs. MIN,W,27,6,15,0.4,1,1,1.0,5,6,0.833,0,3,3,5,2,0,0,1,18,11,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100225,"Nov 30, 2001",LAL @ SEA,W,34,10,19,0.526,0,4,0.0,10,11,0.909,1,2,3,3,1,0,3,4,30,22,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100204,"Nov 27, 2001",LAL vs. MIL,W,39,11,23,0.478,3,4,0.75,8,10,0.8,4,4,8,4,1,1,1,4,33,14,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100192,"Nov 25, 2001",LAL vs. DEN,W,40,10,19,0.526,0,1,0.0,5,7,0.714,0,7,7,7,2,0,1,1,25,7,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100178,"Nov 23, 2001",LAL vs. GSW,W,27,11,14,0.786,0,1,0.0,6,6,1.0,2,1,3,3,2,0,1,4,28,10,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100161,"Nov 21, 2001",LAL @ DEN,W,37,9,15,0.6,1,2,0.5,5,6,0.833,3,10,13,7,2,0,4,4,24,15,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100152,"Nov 20, 2001",LAL @ LAC,W,42,7,14,0.5,3,3,1.0,8,10,0.8,0,4,4,12,3,1,4,2,25,3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100143,"Nov 18, 2001",LAL vs. SAC,W,42,10,19,0.526,0,0,0.0,9,10,0.9,2,3,5,8,1,0,4,3,29,7,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100127,"Nov 16, 2001",LAL @ PHX,L,42,5,15,0.333,1,3,0.333,7,8,0.875,1,2,3,5,2,0,2,2,18,-18,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100119,"Nov 15, 2001",LAL @ HOU,W,49,13,27,0.481,0,2,0.0,5,5,1.0,2,1,3,5,1,0,2,3,31,-3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100097,"Nov 11, 2001",LAL vs. ORL,W,33,8,13,0.615,0,0,0.0,12,14,0.857,2,3,5,8,1,1,4,6,28,6,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100083,"Nov 09, 2001",LAL vs. MEM,W,33,5,15,0.333,1,2,0.5,2,2,1.0,1,5,6,7,5,3,2,0,13,29,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100051,"Nov 04, 2001",LAL vs. UTA,W,44,13,21,0.619,0,0,0.0,12,15,0.8,1,5,6,7,3,1,5,5,38,3,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100033,"Nov 02, 2001",LAL vs. PHX,W,38,9,14,0.643,0,0,0.0,6,7,0.857,3,3,6,9,2,1,7,4,24,19,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100023,"Nov 01, 2001",LAL @ UTA,W,43,11,22,0.5,1,3,0.333,16,19,0.842,1,5,6,8,3,1,2,3,39,7,0,Kobe Bryant,Regular Season,2001-02
22001,977,0020100012,"Oct 30, 2001",LAL vs. POR,W,43,11,24,0.458,1,1,1.0,6,8,0.75,2,5,7,4,3,1,2,0,29,4,0,Kobe Bryant,Regular Season,2001-02
42001,977,0040100404,"Jun 12, 2002",LAL @ NJN,W,44,7,16,0.438,2,3,0.667,9,11,0.818,0,6,6,8,2,0,1,4,25,6,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100403,"Jun 09, 2002",LAL @ NJN,W,46,14,23,0.609,1,3,0.333,7,10,0.7,1,5,6,4,1,2,6,3,36,1,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100402,"Jun 07, 2002",LAL vs. NJN,W,42,9,15,0.6,3,3,1.0,3,4,0.75,1,7,8,3,2,1,4,2,24,20,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100401,"Jun 05, 2002",LAL vs. NJN,W,43,6,16,0.375,0,2,0.0,10,11,0.909,1,2,3,6,1,0,4,2,22,7,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100317,"Jun 02, 2002",LAL @ SAC,W,53,10,26,0.385,2,3,0.667,8,10,0.8,3,7,10,7,2,0,0,5,30,8,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100316,"May 31, 2002",LAL vs. SAC,W,44,10,20,0.5,0,0,0.0,11,11,1.0,2,9,11,5,0,0,1,3,31,3,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100315,"May 28, 2002",LAL @ SAC,L,45,11,29,0.379,0,2,0.0,8,11,0.727,2,3,5,3,1,0,5,5,30,-5,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100314,"May 26, 2002",LAL vs. SAC,W,42,12,26,0.462,0,1,0.0,1,3,0.333,2,2,4,2,2,3,4,5,25,7,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100313,"May 24, 2002",LAL vs. SAC,L,40,8,24,0.333,4,9,0.444,2,2,1.0,1,1,2,3,2,2,2,6,22,-18,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100312,"May 20, 2002",LAL @ SAC,L,40,9,21,0.429,1,2,0.5,3,5,0.6,1,5,6,2,1,1,4,3,22,-3,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100311,"May 18, 2002",LAL @ SAC,W,44,12,26,0.462,0,2,0.0,6,7,0.857,1,5,6,5,2,2,5,1,30,7,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100235,"May 14, 2002",LAL vs. SAS,W,46,10,20,0.5,0,1,0.0,6,7,0.857,3,5,8,5,1,0,0,1,26,2,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100234,"May 12, 2002",LAL @ SAS,W,44,10,27,0.37,3,5,0.6,5,9,0.556,3,4,7,3,1,0,2,3,28,7,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100233,"May 10, 2002",LAL @ SAS,W,48,15,31,0.484,0,2,0.0,1,3,0.333,2,4,6,6,0,1,1,1,31,10,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100232,"May 07, 2002",LAL vs. SAS,L,43,12,25,0.48,0,2,0.0,2,2,1.0,1,3,4,6,3,0,4,4,26,5,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100231,"May 05, 2002",LAL vs. SAS,W,38,8,18,0.444,0,3,0.0,4,10,0.4,0,2,2,4,0,0,3,4,20,1,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100163,"Apr 28, 2002",LAL @ POR,W,45,9,19,0.474,3,4,0.75,4,7,0.571,0,4,4,7,2,2,4,5,25,-3,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100162,"Apr 25, 2002",LAL vs. POR,W,43,5,21,0.238,1,4,0.25,8,9,0.889,1,5,6,5,2,0,3,5,19,15,0,Kobe Bryant,Playoffs,2001-02
42001,977,0040100161,"Apr 21, 2002",LAL vs. POR,W,44,10,28,0.357,2,7,0.286,12,13,0.923,3,4,7,3,2,3,1,3,34,-4,0,Kobe Bryant,Playoffs,2001-02
22002,977,0020201189,"Apr 16, 2003",LAL @ GSW,W,42,16,28,0.571,3,7,0.429,9,10,0.9,1,5,6,4,0,0,3,1,44,16,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201176,"Apr 15, 2003",LAL vs. DEN,W,26,8,16,0.5,3,6,0.5,13,14,0.929,2,6,8,4,2,1,2,1,32,20,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201159,"Apr 13, 2003",LAL @ POR,L,42,11,19,0.579,1,2,0.5,13,14,0.929,1,5,6,7,1,0,4,4,36,6,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201136,"Apr 10, 2003",LAL vs. SAC,W,46,13,31,0.419,0,4,0.0,8,8,1.0,4,3,7,6,4,0,0,3,34,3,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201123,"Apr 08, 2003",LAL vs. DAL,W,40,4,16,0.25,1,4,0.25,5,7,0.714,0,8,8,4,2,0,3,4,14,10,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201113,"Apr 06, 2003",LAL vs. PHX,W,49,10,25,0.4,1,6,0.167,5,5,1.0,0,8,8,7,2,2,7,2,26,3,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201093,"Apr 04, 2003",LAL @ MEM,W,40,7,15,0.467,3,5,0.6,4,4,1.0,0,7,7,6,1,0,5,3,21,-13,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201086,"Apr 03, 2003",LAL @ DAL,W,44,7,21,0.333,0,4,0.0,5,7,0.714,1,7,8,6,3,1,3,4,19,17,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201066,"Mar 31, 2003",LAL vs. MEM,W,41,10,23,0.435,3,5,0.6,6,6,1.0,1,4,5,8,6,1,4,3,29,17,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201062,"Mar 30, 2003",LAL @ SEA,L,37,5,13,0.385,4,8,0.5,0,0,0.0,1,1,2,5,3,0,4,4,14,-21,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201046,"Mar 28, 2003",LAL vs. WAS,W,41,15,29,0.517,9,13,0.692,16,18,0.889,0,5,5,3,3,0,3,5,55,21,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201028,"Mar 26, 2003",LAL @ HOU,W,44,10,22,0.455,0,1,0.0,11,12,0.917,1,8,9,5,1,0,5,2,31,7,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201017,"Mar 25, 2003",LAL @ ATL,W,38,11,21,0.524,4,6,0.667,2,2,1.0,0,10,10,6,3,0,2,1,28,22,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020201003,"Mar 23, 2003",LAL @ SAS,L,40,11,30,0.367,1,6,0.167,8,10,0.8,0,9,9,0,3,0,3,4,31,-19,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020200993,"Mar 21, 2003",LAL vs. BOS,W,31,5,11,0.455,0,2,0.0,3,3,1.0,0,3,3,7,1,1,2,4,13,5,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020200983,"Mar 20, 2003",LAL @ SAC,L,45,11,30,0.367,1,5,0.2,11,15,0.733,5,8,13,3,0,0,2,1,34,-10,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020200960,"Mar 17, 2003",LAL @ LAC,W,39,8,16,0.5,1,2,0.5,9,12,0.75,1,6,7,6,1,1,3,3,26,20,0,Kobe Bryant,Regular Season,2002-03
22002,977,0020200946,"Mar 15, 2003",LAL @ MIL,W,43,6,14,0.429,0,2,0.0,8,9,0.889,1,8,9,4,2,2,5,4,20,14,0,Kobe Bryant,Regular Season,2002-03
